0,5; 0,10024449877750614; 3,7849557522123893
0,5; 0,11980440097799512; 3,8654867256637164
0,5; 0,14180929095354522; 3,9115044247787605
0,5; 0,15892420537897312; 3,934513274336283
0,5; 0,18092909535452323; 3,923008849557522
0,5; 0,2004889975550122; 3,923008849557522
0,5; 0,22249388753056237; 3,9115044247787605
0,5; 0,24205378973105135; 3,9115044247787605
0,5; 0,2591687041564792; 3,8999999999999995
0,5; 0,28117359413202936; 3,8999999999999995
0,5; 0,30073349633251834; 3,8999999999999995
0,5; 0,31784841075794623; 3,888495575221239
0,5; 0,33985330073349634; 3,888495575221239
0,5; 0,3594132029339853; 3,888495575221239
0,5; 0,37897310513447435; 3,888495575221239
0,5; 0,39853300733496333; 3,8999999999999995
0,5; 0,41809290953545236; 3,8999999999999995
0,5; 0,44009779951100253; 3,8999999999999995
0,5; 0,4572127139364303; 3,8999999999999995
0,5; 0,4792176039119805; 3,8999999999999995
0,5; 0,49877750611246935; 3,8999999999999995
0,5; 0,5207823960880196; 3,8999999999999995
0,5; 0,5378973105134476; 3,888495575221239
0,5; 0,5599022004889975; 3,8769911504424774
0,5; 0,567237163814181; 3,8194690265486724
0,5; 0,5745721271393643; 3,715929203539823
0,5; 0,5843520782396089; 3,6238938053097343
0,5; 0,5916870415647923; 3,520353982300885
0,5; 0,6014669926650368; 3,416814159292035
0,5; 0,6112469437652812; 3,3247787610619466
0,5; 0,6210268948655258; 3,221238938053097
0,5; 0,6332518337408314; 3,1176991150442475
0,5; 0,6430317848410758; 3,0256637168141594
0,5; 0,6552567237163816; 2,9106194690265488
0,5; 0,665036674816626; 2,8185840707964602
0,5; 0,6772616136919316; 2,71504424778761
0,5; 0,6870415647921762; 2,6230088495575226
0,5; 0,7041564792176039; 2,5194690265486726
0,5; 0,7163814180929097; 2,4159292035398234
0,5; 0,7334963325183375; 2,3123893805309734
0,5; 0,7530562347188265; 2,2203539823008844
0,5; 0,7701711491442543; 2,1168141592920353
0,5; 0,7872860635696822; 2,0132743362831853
0,5; 0,8092909535452324; 1,9097345132743362
0,5; 0,8312958435207825; 1,817699115044248
0,5; 0,8533007334963326; 1,725663716814159
0,5; 0,8777506112469439; 1,633628318584071
0,5; 0,899755501222494; 1,553097345132744
0,5; 0,9193154034229829; 1,484070796460177
0,5; 0,9388753056234718; 1,4265486725663719
0,5; 0,960880195599022; 1,369026548672566
0,5; 0,9779951100244499; 1,3230088495575227
0,5; 0,9975550122249388; 1,2769911504424778

